,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
58,672150184.8534367,728529980.7437786,716418144.7143471,696833211.0382811,925759278.7987709,458874129.38650626,594160829.2822746,560976054.6584793,1488618400.122289,1006367014.5099028,657436587.0993469,385933385.7243314,914360974.4072844,960639801.8034302,556903867.6144863,475235109.95768297,519319908.5392994,600292308.0996665,965026520.7563524,907921035.7954937,530392612.89214206,741342471.8030465,1642714739.0611043,725462759.1894866,393772105.7152507,683125134.9711823,1047053820.4643015,737068092.848479,1268939341.498949,601286973.8148317,707696945.9520675,550139581.6227597,748878248.173129,632608275.39937,622865749.0067239,977111815.9092219,436495936.4070354,643295560.694776,215731157.7942987,1391105391.0583994,875579008.5564697,396651835.4504236,921750815.4831653,466157988.54389226,986744632.9679065,869158538.6192365,573662530.0867134,777329250.9544643,427251619.114942,534447965.6948653,2889609368.5234246,841476344.4101278,790988250.3963323,716003126.6470569,2647416397.9548006,552849206.2009629,1288418555.6686795,528589329.2796289,0.0,450503786.63962877,1037270742.5805904,1441923024.3525558,971458968.6208129,527340531.2822947,745704456.4998391,360517006.1090751,1548874133.6193416,482001198.55268997,1439621180.1216123,684354116.8095633,291036750.3235981,252402960.36786437,400408653.64745235,330455089.8236653,438467789.66872275,613105531.842144,896496270.7288094,906082837.0153836,187440018.70221314,588526003.5081489,287533697.1627878,443358918.8296598,458367878.4110488,373565242.94024915,335249449.3572915,550523702.2513053,1180365681.2519147,1262851345.7867658,463283416.4961014,720928922.1458877,823667938.56573,730038656.6779985,310752512.49143845,335935181.65148276,383473737.87350297,763390454.0372753,991434729.0662413,1024023494.1858463,1260905235.781975,1717766980.4444206,641204399.3984951,482808880.71704155,824824781.7862607,840037726.75401,317470414.70718646,779939140.6939747,802761032.9337463,305777036.02876693,455009031.25993407,1009672064.1050116,1430819415.7363286,977416066.9536299,1572802950.4712994,1155636103.2735887,791297970.0542549,462997533.34421974
59,354519576.55058867,394666756.9228506,655351098.7850268,769753194.2610673,1130428963.26679,821762841.8883141,957321233.0854003,438158522.68543196,1700951493.900636,1225994149.5902553,788558806.0743788,692271450.7452061,1283637663.3014302,1226918184.605904,873345897.8258168,899988596.5169622,860663467.0305223,330121569.04731154,641026271.2990177,1243086378.7787006,140568509.08733577,816295142.5483079,1928979840.441089,293370851.6813763,400389862.46445507,778638807.9895655,1380865039.1098282,811075896.016559,1560815962.2891219,759722277.0337043,273469026.836306,810593960.9914858,660075619.7033026,368761216.36192983,753312978.922379,1153374644.3932128,447033994.9404221,910029325.852065,363547885.5369982,1685866154.727363,1180541821.2166054,707206996.3747419,1196089345.3806577,290347553.3901851,1209492457.9698834,1179881197.3198397,931710283.4366726,513234629.42250997,497434717.5937797,538840175.735821,3129872505.768625,504538569.6618237,931498887.9603856,285890953.4419757,2934099716.852099,141007731.88923618,1455223332.4047544,261469216.21855247,450503786.63962877,0.0,1300400726.7011735,1438692142.8895922,1261292736.6091483,475604108.3067537,1048413257.4783888,277626235.04479164,1775692720.1932,572509438.278451,1630758432.1179054,564197129.506308,452669392.54407823,536104662.6403559,281219368.19253856,376526817.4118217,188408016.1768934,441884328.38964725,504547589.65651953,567052381.4880241,286328989.3284132,874097348.337515,350521338.5576562,666882876.6288643,345510493.2593178,475357211.386269,176640974.46986276,456913712.9723594,1512037968.3864157,1488891298.7577603,220551387.84385684,890045228.907065,1026110036.1883848,500952951.24171644,325313594.7605653,182997882.69791776,399016457.37565875,1044495347.3143996,1207986005.6721277,714634440.0792458,1471675773.5911913,1969939556.5761523,767786659.9655544,183036743.65253323,702424591.0008802,525322794.60626435,689707270.352548,710730941.3182019,467219779.93261456,190421124.5197523,585444914.747977,1121372226.233446,1709189557.7995157,692511200.327171,1855739138.568944,1441481340.561462,613542644.2539153,206496653.7309702
60,1682185797.1072068,1645227655.6011298,1191667827.235346,924602938.9765108,1203020323.9266777,769255379.9790212,788827535.6245632,1335028066.2650268,1284903747.9013665,1486153309.0835254,1078143332.3111093,882983137.1372548,828387755.3899947,592679113.2253709,983446140.2403238,1002651391.5270598,905724594.0391245,1526382427.3354568,1856449434.8446815,693327947.4278873,1325922172.0932817,859967969.8078495,1501169780.1961331,1529745166.85055,1017256985.0760881,891255292.820718,968852085.0530789,1377005220.3967507,819196325.9892493,967676193.4070377,1508864828.9337273,805114548.2587394,1120018392.3720694,1579484946.343981,1255135452.2981622,857225777.5146244,1013728044.37145,911262523.6397161,1039076929.173902,1482370080.83023,651929074.9852616,934069553.0775932,1382800920.5513341,1404103838.5205548,1228943616.2974813,929697253.578506,844734286.756717,1407753822.0563726,1063155052.6552598,994969237.5161695,2078344413.4099963,1777929242.0056803,1084060005.348378,1488856334.0174234,2074709661.384238,1316784624.7180614,823064732.0310619,1407272039.9092307,1037270742.5805904,1300400726.7011735,0.0,1263231471.7231693,957042958.8176197,1231473033.943958,858832740.797878,1178225722.7194207,1493246536.464108,1116915572.2441618,847229714.1691886,1378841321.271113,1043163796.3540889,1001786855.8046895,1244031041.7761946,1107632756.1966321,1287600850.892586,1433477659.4983912,1491286494.1753368,1886136091.0242262,1113238177.222301,1204102483.121994,1048690195.7618921,902144694.1171429,1303422183.1124184,1332669539.9095802,1202927775.4844592,1271588547.4569995,769155907.3722154,1377569545.5196147,1249407568.7009199,817088992.281082,750830342.5489572,1563836378.5335746,1117092856.416454,1161345343.2016153,1092835244.3949578,701819910.3864584,1557437379.0646987,1966888695.988213,1145383423.7185504,1428188269.6339579,1174287947.2628934,1301787964.1333473,1364892812.9139946,1682106800.9322658,831347478.750247,1323886977.4145975,1743978480.8726609,1174283036.3348653,1019223131.4317701,846496805.7526709,920486226.7433816,1883611669.695258,1426153511.5123868,1489271629.950502,1313851809.7658036,1257256819.8978624
61,1512472083.126873,1697000223.9884431,1108848008.9378889,1282189065.342808,1311711815.4758642,1275950483.8592577,1416727721.231897,1340624057.1563048,1707796338.796722,1594518779.6517498,1267408982.2407746,1345357996.144015,1413032258.9109707,856023344.5201796,1279729485.8115554,1497755283.0217981,1252604262.1693301,1322058443.9889739,1696949804.6189039,1388719165.743841,1470968600.1889234,1297476054.200627,1994918983.6547892,1477537627.9581726,1327114891.8654926,998342477.9175107,1525767979.24306,1578205008.9522717,1288903113.8936706,1421544619.9705238,1478877129.4307752,1450889893.5124884,1790107687.6193297,1666504533.8369598,1254588819.0212893,1680190024.1905394,1285436748.8927584,1469082930.1728973,1315446146.9970453,1961601137.1833382,1332047870.4069161,1474593980.5562558,1452396009.1544006,1450115899.005881,1312147354.6254203,1173433987.5412402,1475098253.5806143,1278549948.323012,1278908834.6058226,1367223611.8851564,2083078783.624417,1617106335.3884752,1322783439.7882376,1538230617.4201057,2654738327.269434,1479276531.4370718,1440070990.4341314,1423535936.0910153,1441923024.3525558,1438692142.8895922,1263231471.7231693,0.0,1199763531.1710224,1159547618.3911886,1356276506.6410785,1418767463.5940583,1820610285.6504385,1302233157.2304373,1343520083.5941954,1522627512.2551625,1351779384.8083189,1352361635.3873851,1357324496.1935966,1266132432.4119697,1425371806.2414973,1470965675.8546169,1382608403.95331,1690304915.0916693,1401987270.3643396,1353519839.5166178,1442530504.5754151,1410127665.379647,1265115681.455829,1267345643.1885476,1372236401.2059941,1559036642.3307264,1645404644.9300613,1684872920.5121057,1308534303.1381826,1577881965.0945587,995172505.963568,1579828762.053602,1374839997.323653,1401075534.5292141,1297266386.042295,1574034497.0940368,1772436863.676894,1802869982.4408765,1526509452.68425,1795259542.9065866,1174325751.516377,1403737938.767146,1340511267.1658876,1617222642.3883417,1386594490.7673612,1325982897.3801954,1599839366.6149478,1436205892.0383594,1269906635.9790769,921577235.5345242,1770904093.4895954,1711860640.1725745,1709795653.7521544,1707653169.6211104,1444277854.683978,1498088571.0698955
62,1438959246.5322244,1471687534.5957086,1170194475.4302783,806624919.5964481,382173878.82577723,764127073.1663308,544000474.0529394,1387868714.1500847,738884225.2438297,1059858501.5813478,599707859.419813,700828691.3698748,476046237.351486,1084737905.350616,614629796.9249644,660108855.2930152,585517575.0421479,1187999429.7946675,1670274667.8827446,527093613.5359852,1323966130.9048777,673524061.7551535,915044975.7519423,1458345890.292738,1089111017.7777462,715313927.441728,566064492.8126558,918825335.4668007,757071352.1170062,713954317.377254,1405569067.723646,731621825.4202027,1442408085.9799945,1470802431.2580352,700249616.39718,829781683.9545085,1012613265.6414665,725016976.124589,1044020380.4956886,877555286.0645592,488785417.11848,711739492.9928774,521059545.84885013,1127255989.2072895,417074042.67110634,259906833.74039295,622513344.9077319,1211386744.047086,952637216.941011,910903939.3733773,2201253621.0023804,1577140956.2797108,531195523.59891444,1466496839.7479112,1948693058.1999004,1232174539.7737725,461187436.4982345,1432217516.1815715,971458968.6208129,1261292736.6091483,957042958.8176197,1199763531.1710224,0.0,1052119762.4417393,513752664.2986092,1078779360.7159367,776336597.306228,968602815.6315105,777577706.4435675,1517410534.8494618,990972658.6264659,936014775.4049888,1256414335.9022155,1176135986.0194798,1319124158.8765635,1371728528.705276,1254648365.976798,1726317136.7437723,1055973330.1001195,501908331.02140814,986772942.820854,774036868.2678604,1264070983.107568,1074339261.774358,1137968815.6064825,1450587884.0899048,859315352.2387711,641739833.3445309,1238944451.9747558,800106513.6739228,920246081.0546037,1372667307.0177941,1115334254.2279837,1155620999.136988,1160248664.002144,759179394.428348,955704708.4551064,1920075889.5699334,558678541.4659244,907981588.6105857,635121131.2810293,1174767239.859152,1346374112.7809603,1481729246.4571972,824031786.535125,886867252.441221,1590621393.4030855,1140449568.796015,836500317.255231,553297817.9465183,840737590.8541043,1746771359.3407133,905248384.7403189,598725022.5573087,1308790685.887541,1207428921.0714698
63,652435336.491961,846972816.4747182,591291513.5674013,1106381668.5897572,953163457.1370696,670551305.5079348,836623189.4409046,571209755.8171874,1758004098.381,1051940068.687551,550773768.0925565,571788680.08536,1137886447.9543626,1149913170.6310434,620271403.2780827,909402778.5015324,647456670.7776597,498812322.1559491,821867772.1247034,1148936324.9692178,577295348.9167895,815103548.5935009,1820816825.0330951,651234440.6475285,498281169.6843397,520563081.1205477,1119757156.4049096,1154710145.9107711,1390732408.9703348,645708512.4581654,634308989.7745906,653091468.9929198,1032874344.5948371,804632666.6905333,409802634.8846162,1417645992.078351,722399333.8120228,1033482846.9373776,493012060.2855868,1572869503.1832418,1016633177.742891,849500640.0632861,973712056.1665242,571961581.199726,1020451807.9286615,933632911.0782098,863755682.2019825,723202047.2450652,682789238.0228689,876671202.0285993,2928071310.49784,744454494.2868983,881951857.5192382,689947479.8995506,2801874487.3224936,529789605.43954074,1395870900.5989914,516523835.10539746,527340531.2822947,475604108.3067537,1231473033.943958,1159547618.3911886,1052119762.4417393,0.0,837924216.4694339,524157152.8719467,1707104287.261949,365605670.96240884,1483801326.2293363,693350163.1560748,547069884.843382,476388881.80384624,377655082.16106164,337632774.8876267,557874187.9075676,483242779.53957516,472141311.85203415,838833335.333735,488430718.8288052,633962766.8959751,692994780.8048391,858037903.7058706,310264398.857193,490618160.1458735,456198412.52635133,723786253.2710274,1510340678.402646,1526915109.0132718,469710118.41961116,1162716604.483353,1267149612.0523934,683271761.5234411,412010310.33897007,465914016.3569393,346146815.77577305,1155601264.831902,1344703575.6251612,981465984.4190847,1555108476.8311195,1829929847.6020672,476832398.32280827,524707142.05205256,401484351.95289063,774742452.0128273,695264410.5472294,441416111.1444304,738192567.1118008,481592580.04344404,451506700.62947476,905442894.9890591,1488104056.2963576,833794921.7749603,1859223585.6871536,1370581558.2732737,477228564.3898856,582899407.2702495
64,1390802301.0450978,1402432249.593168,988585992.3124565,738716777.7048696,530126935.3333388,449979410.59704274,285877550.7871136,1101446442.6186488,1135088119.1348817,1127590047.020615,453502354.324309,457870927.1832399,440376767.6429524,885512547.698943,470780762.370931,398965917.9541759,415806452.5947291,1199829036.4226172,1513117524.2752624,442364775.2600996,1090406225.7650592,774944083.7101337,1250126410.944369,1274650118.410726,752595188.7414385,621154495.3149104,552936499.6123171,733693016.836433,681319672.5350038,444804724.98241967,1267812510.022455,461095241.56879264,1263360241.77848,1310011887.7094185,652071656.4317137,733558891.6220316,811458318.993986,512223609.5459421,757817701.1596962,1043649019.2744821,452461819.0745333,440075444.45748144,659991765.4537988,1127872520.8050754,530368424.6704364,437493317.2829968,331996020.22847813,1223731714.1499822,667171069.7024872,679342992.1321084,2391415755.132064,1475603646.4418008,638477476.8685001,1261445780.2268088,2177414033.219464,1052627944.753996,794430358.0583936,1158372168.337594,745704456.4998391,1048413257.4783888,858832740.797878,1356276506.6410785,513752664.2986092,837924216.4694339,0.0,933831718.4742504,1107183433.9623566,730393069.062773,870597319.7832594,1125883122.528812,654956939.9045904,634867488.5617768,1006493869.019884,820170584.2927761,1025457330.7682341,1176172852.8836641,1132779145.7019548,1574619782.2062821,867543729.0277537,581338599.4679915,780562055.5824531,524497137.7381853,1007362243.1216568,998895941.1441951,955357211.2648257,1060338747.8351656,809018201.4691023,924789307.3577867,1016762239.544654,649420270.384934,853132393.5241024,1278186897.8692157,859359521.5085666,943396266.0117618,827371631.1352278,610253667.5454578,900608105.4069552,1686694104.9911735,1054220769.5198854,1198870236.7420022,712777386.514124,1048373261.2599652,1058051861.009069,1420148863.947532,488740450.91163266,823351877.934999,1466240362.4136064,929116576.2726357,622385582.0996827,599436940.645066,874943415.6300675,1532241279.1981843,1265615023.1835601,783714153.166094,1021701682.380287,998193506.4077431
65,593927490.5716416,609596387.3149455,672494392.655958,724953524.9166414,1067361314.3583797,697882264.9344336,800659299.5469494,513314712.1109985,1676904274.1646059,1198589128.2596815,750281676.0945804,534403248.9522696,1107754853.5973074,1121408174.566095,743447031.6698414,813444459.8305669,784351090.8787764,529237238.5142847,734012486.9932569,1073553433.3054458,279648735.2164035,728508454.2752514,1843844517.734301,495004268.2618711,294747601.09716827,729226885.13085,1337699364.4643137,770698216.1648278,1413702063.4923418,602808844.9535602,501856298.9972549,717567987.251655,761232315.8906729,532458660.1713301,699451329.8671519,997547936.0826048,424146043.2052268,675351909.8685486,279045849.1311787,1572414230.1772385,1109449190.2057943,565097735.3338239,1171942749.6319876,433359854.67395777,1145245577.634429,1082825444.6127057,800104979.9003984,697605522.0083255,464728470.9650758,498356473.93506134,3070084867.3787513,723839762.5202117,744305505.0600517,496667320.743137,2890523328.771865,321770159.26429206,1331259640.199517,392035714.5670464,360517006.1090751,277626235.04479164,1178225722.7194207,1418767463.5940583,1078779360.7159367,524157152.8719467,933831718.4742504,0.0,1748431893.042825,527913398.16779464,1534158449.5032678,664854319.0024154,345719019.38884836,457180178.17021793,342680611.2606782,322817321.334413,274945233.8116816,464286426.676036,616918771.321923,775390649.0634298,208389315.02093184,785342396.8307568,322020935.16834456,538175496.0599214,430590078.3078297,485044819.3634897,182762427.8409605,448105632.7467219,1291956228.000788,1371459324.4004452,306927053.8495836,711984188.1420834,947057716.8643861,602998471.9599822,287642019.247851,172084617.3059567,318040256.18391454,788045254.636687,1106536093.050402,875712490.8664864,1468368436.1113038,1896824789.6614354,637860436.9724672,256057850.20936587,769042506.7089424,676882409.4086611,585560249.5580561,630261851.113487,728069739.2925658,166955603.27684554,483801473.69764864,1077992669.3467197,1656303390.4852622,807785836.1331786,1753685978.0319097,1312695523.1656568,748314322.6879649,196645622.57999632
66,2137679454.8117971,2074345227.7171583,1802028023.9207644,1064428538.7052445,830963625.074196,1369019092.8610468,1119897172.4847715,1952242322.1728866,482048718.20479935,1056888945.9632694,1262935199.6710246,1367900424.2720995,929068205.4206208,1655225879.0299966,1226775862.9626694,1133539693.0484462,1196145246.7130349,1873916899.9754858,2424704157.3160453,1018549759.5779065,1862048980.3979013,1334984792.9759004,349239275.3551544,2145458842.9736886,1692971865.9362602,1366219264.5951545,832444780.1108042,989224366.5978508,976983516.2382846,1443166715.8447635,2074661728.4286952,1335974544.8403826,2108712348.6391604,2007394065.9269705,1416194976.229635,1129718673.3850744,1487647598.0119057,1292734342.652254,1572826832.1414676,509371228.65798545,1044546037.334504,1115703864.5200655,894398672.6135325,1687403290.4064057,731606779.2790934,853027630.2497195,1133107163.6772492,1908679364.0017416,1333968785.8094478,1160097052.0284946,2476650633.7930613,2318089720.494201,1269941387.3721304,2099674960.276949,1239939005.9688885,1750992118.7159028,968880804.8609334,2023582935.7284763,1548874133.6193416,1775692720.1932,1493246536.464108,1820610285.6504385,776336597.306228,1707104287.261949,1107183433.9623566,1748431893.042825,0.0,1683863454.4471383,1154709683.4327133,2094018012.513442,1488657268.95417,1453225116.9618058,1885293516.24562,1739184367.931117,1836229334.887036,2090068823.2356079,1978309642.979209,2446285091.6197977,1642148930.4725616,1176331777.2839997,1384609484.08032,1181046381.4765916,1918610695.5334346,1714752380.2821124,1697732909.4253993,2036964822.48159,1024097088.6535897,474883930.8742698,1826311164.4406328,1123723496.1416485,1217281704.0134158,2058926485.0244837,1732872560.9439924,1718979322.032192,1779691082.1030848,1271280862.573659,988807455.9715406,2614770812.8058085,626091124.0833179,348209815.30208987,1369630216.622287,1743754543.5888953,1982251979.4305046,2195688127.9553986,1246306464.2415128,1595557843.074923,2317116278.611561,1732670016.077474,1531931619.791236,1203196361.0760996,830451065.0155829,2481344875.9851904,484726610.74103236,541044850.574691,1966402270.0407698,1779651134.007986
67,689029299.2700986,808845490.6728282,644690408.5740573,991391689.4305788,951582843.6133753,557251464.5913641,651402126.875146,700642925.3125788,1660305078.082034,1104709473.2065144,518534615.4446664,388944443.86625683,942344144.9844855,1132474158.5549238,633434205.1544914,806146391.8201381,581513046.6300949,557261187.7896675,804325032.7549452,980559330.5821964,583077820.8485073,747214360.3471627,1838077851.2175086,661040856.5781909,529048627.9394137,622643902.0639477,1141716165.2198005,985352997.4308996,1303725014.3063273,453036179.6045111,592381655.3077654,539361928.8693271,1133889376.8872385,860773167.2444592,359533163.8045258,1216231775.0461423,694331337.1414067,760423965.1278467,437167734.20445037,1597572022.221483,975711310.5225284,702787381.4775568,983825765.3793727,657102103.221078,1037781566.2929324,945017473.33512,719005129.3861696,784163730.1053058,619818271.8869494,750644847.5644568,2917990617.7757072,735591216.4766012,749732640.0334946,666279776.4139934,2854192286.941735,589375879.2236882,1312368774.7797897,554943857.6732421,482001198.55268997,572509438.278451,1116915572.2441618,1302233157.2304373,968602815.6315105,365605670.96240884,730393069.062773,527913398.16779464,1683863454.4471383,0.0,1374969500.4024358,722835753.9021084,397845022.47315913,346813876.03531116,388928916.6598358,403938533.86839944,573899859.5749598,458007184.7524287,526348130.1426885,853406534.1305243,554856693.5986198,625109617.8058655,497434825.2625283,687390099.2928412,439379320.4138538,472896803.6423858,594381855.496611,825769874.3904027,1296485719.3010752,1475458893.6906614,601292311.7927786,933111232.25209,1135305517.2669392,627621888.7406723,300612631.50143486,473102491.00517595,399326585.0990975,906854130.4172027,1284889879.2607648,1007800279.5508951,1423793897.5756946,1836708726.0191736,380795282.6734952,530468955.90355796,613006828.3888791,724547213.5603018,574190481.2820579,357923076.49660355,740949209.2603934,536746257.98814696,313001329.5383228,836878226.1195011,1461926217.3990595,846108698.2089589,1830354414.8322778,1365911550.0780118,523371326.8214673,593869523.1764075
68,1903500908.5930207,1924268507.0496385,1595763533.092792,1251896597.8105035,1139148854.2658715,1190968047.0346906,870050706.9355506,1824884966.700341,825349048.711594,1770234831.5586953,1089758324.059409,1136924718.717413,603659615.9159416,961801794.119849,1184764802.966639,1019722399.9884515,1053714789.3179458,1689117234.467056,2059506938.2421205,628927085.6669323,1737628130.3407094,943649733.776924,1128600621.7594936,1911132492.2290943,1541681199.7669399,1231640334.5288684,643367982.3818487,1290492103.455239,635704707.3812455,1118038609.340819,1841269188.265916,1091261625.1727679,1468064481.1466644,1898964705.274758,1277413515.8667836,678798352.9878005,1491845263.230743,1054752941.4350176,1503654144.3328671,1122797001.1361628,668507163.6597046,1119790585.2601879,1272741968.0594964,1617429311.6544743,996134327.5375458,844255638.8178539,884579068.1114945,1608110167.9325063,1412002515.5856736,1372063909.9315274,1895865816.0283787,1947684283.3052428,1086690082.0541058,1896602535.4004116,1745078617.2850442,1663411534.603013,627806574.0715097,1842823551.3002417,1439621180.1216123,1630758432.1179054,847229714.1691886,1343520083.5941954,777577706.4435675,1483801326.2293363,870597319.7832594,1534158449.5032678,1154709683.4327133,1374969500.4024358,0.0,1946225403.995221,1427213336.8705244,1354226181.6517997,1689978673.0497425,1604769526.0137143,1735794219.8513901,1760862278.643588,1642127711.5451295,2064865290.323645,1515596439.289138,1206702574.729615,1475849497.9724548,1186546007.8318102,1711864994.0313132,1603527339.1728065,1566953978.8029428,1854866084.2164598,542050742.4640806,1223698004.6626735,1649360982.5169523,942207419.5592406,869773938.5342511,1845336955.9152312,1544019009.6414814,1624925705.6739485,1591456832.6287355,889858694.5159,1611458887.1429887,2258097096.368614,944500819.784675,1086094617.614559,1303691246.09447,1688107912.3999445,1804810910.6246164,1939844017.6264145,1179384044.678136,1374970913.3916752,1958508066.7922156,1594745343.3385823,1230033393.6981626,747788287.812472,667909135.9754752,2114869210.012844,933203954.7054969,1241497767.852942,1739084053.5893497,1663203586.1480508
69,603080828.2064555,476429676.80796206,761387354.5425291,1217283630.026287,1423100354.5347135,875520718.6266631,1114813142.7602172,386947375.3615019,2162709612.337908,1454906143.182128,1003378817.0124077,847974319.2877363,1419138176.1293118,1259332240.0599957,977726500.2079614,1071611709.2853937,995195008.2408773,714061498.7505457,598419871.4092429,1378041517.452035,497108981.6224518,1275959132.8568292,2300226669.717782,477906004.3669102,569313086.0971763,840401312.0363572,1583187403.8070374,1293815515.6584938,1655184995.4596372,929252846.4640888,511251752.1157968,966298406.5495013,1037646996.1962901,569029901.9233328,957501062.3066834,1566217491.9711292,744142709.2283885,1082131654.7881896,615193195.9066751,2045701611.2055109,1353061059.9057133,1025599980.0609419,1428604200.3740623,737656378.6060678,1484151588.4191444,1387058432.7262468,1096451881.2225327,800914603.5413707,786158041.7550238,1028639658.952117,3282947261.820083,567780493.9039847,1265650155.9182732,466531507.75247115,3227286025.7892094,608222145.4853024,1832991018.8998504,431241246.5798712,684354116.8095633,564197129.506308,1378841321.271113,1522627512.2551625,1517410534.8494618,693350163.1560748,1125883122.528812,664854319.0024154,2094018012.513442,722835753.9021084,1946225403.995221,0.0,647369296.5600594,652946589.3263425,512024831.778675,448111039.1217758,438404013.6005314,548960280.2762085,565411242.1427983,580674212.7462994,638442032.5917442,1083400432.0980265,816341171.1327041,1016999919.1581037,515683783.2594317,834168473.2966651,604503856.0162656,389499983.59761804,1666953447.4618556,1923546607.7960246,619768655.9867636,1325144425.1510234,1386133885.6600063,456084384.1288616,541962348.1019365,573754212.1329837,499089470.4495142,1277859210.3041081,1723239241.884639,679682890.8877563,1956353651.6258962,2176554366.1182814,989330383.2205275,596824208.0103898,513402946.8317606,546729829.5992836,833108186.2760578,936514471.7031666,530285265.79755014,580537179.1315625,768203518.6934345,1356135510.7415247,1949252694.4889228,610452116.3112227,2254242215.5725102,1795439151.4835856,584250313.3235258,614818887.000632
70,766972637.8098662,814412415.0310947,630132053.4839875,645761601.1496744,838172770.3277333,424273578.4749586,580419273.5111008,562718896.6687737,1442450176.7665224,924931461.0998924,487113572.9313954,312593017.7268982,916950387.7572407,960384058.61307,524677323.81358874,578485529.269799,529987073.97664285,689275133.0587367,977060234.1307651,843115426.0140593,461810310.750617,824516726.6350336,1573705431.1696465,661240885.8251939,286075733.0319494,569148950.4906731,1095237024.0809162,737626197.1043223,1171258846.5228944,432518112.37302536,664077572.053166,480814940.4660246,964472458.9255383,745554970.0021709,469198292.75772846,940920537.293847,394913420.42232627,527904808.08100945,163314562.16489798,1331194715.3355951,878527454.4266773,397029703.5641292,884577987.4265622,557649239.3435197,911778958.7345794,891106885.1710923,567223899.6224802,839370354.260139,313831079.20618725,404008737.969789,2849395307.730212,917287921.4025383,773557753.7434599,649443611.5932357,2602738366.8852477,522999621.36507034,1273987937.0832522,533815578.92240167,291036750.3235981,452669392.54407823,1043163796.3540889,1351779384.8083189,990972658.6264659,547069884.843382,654956939.9045904,345719019.38884836,1488657268.95417,397845022.47315913,1427213336.8705244,647369296.5600594,0.0,203024534.54097438,404176281.3602644,302276418.2600566,397349681.39453894,593680910.3748895,821265218.1238737,983479714.5552652,325577593.1837836,602413918.9886373,299910433.55966985,387519081.63437337,442149633.26520777,415704125.2256823,336407325.1243915,574034104.5171405,1138978619.0129914,1166299699.1508424,447192531.21200615,707674313.5146744,828507104.9578005,757080758.1108296,273638344.44001734,315834414.92966884,283256960.1558405,712255465.1605409,869118643.4801277,1067050117.0089365,1226607463.185652,1612374956.034086,525369411.07876873,415143168.0169249,761200237.0417942,904845116.747598,336267564.23323554,642508853.1128079,885282271.4617662,354575035.18818223,410198993.1249015,842784835.2158123,1423994544.8316617,992729822.6943014,1531687005.2304373,1056268916.8788677,774791221.7752088,448860921.7867648
71,779584844.2389718,823894122.8826643,729512864.0033726,789639112.5973283,822638455.2219522,370944820.58721584,520723783.6340252,607389722.2119222,1427227853.9096763,895760230.6588501,445542719.74048597,254091581.30050308,839932861.4898367,963438450.2215917,441470569.4061387,492755108.5730734,373454373.9343622,704627045.389514,1055707260.4519825,820737485.4446242,596752020.9168078,786650777.4596229,1609296303.0654552,803916949.2095435,425914253.1610473,530081850.1645922,963081586.3901932,723874854.9778533,1168456032.273815,419468906.1826758,768934833.0580314,437357461.89394104,972177162.2408913,739567571.2342921,464296304.7869316,1025732490.1228156,491903188.6696975,658859693.1078168,269645151.0903519,1364213786.7928994,761543689.505863,491896699.27714455,798652375.5820903,574485015.2683405,865347428.3747804,786028078.3592355,501245295.64804673,869479744.7607945,425092885.6329524,509490995.4507998,2783660006.5356455,931855932.2088538,752717518.9812915,783927512.7664424,2601979729.7052665,628811705.1051677,1264459537.9134715,601147394.6785308,252402960.36786437,536104662.6403559,1001786855.8046895,1352361635.3873851,936014775.4049888,476388881.80384624,634867488.5617768,457180178.17021793,1453225116.9618058,346813876.03531116,1354226181.6517997,652946589.3263425,203024534.54097438,0.0,477738434.39751476,312898544.47678596,505307263.156213,651814477.432967,809589495.2823488,1006435258.7652957,338550205.6910825,465196465.05846864,363152759.8189451,479542324.3665819,436910038.6354114,444718470.6457281,408430425.2261219,648755528.0521725,1136342555.7349274,1196486938.5972202,544813026.0978086,782437203.1137692,875320018.6698735,778933023.2751352,327531704.46368647,410466742.626638,366481938.7565996,790073307.5946643,854678500.443594,1117529520.0999398,1181241554.7966115,1623155147.1546092,495225624.88408726,557236679.6519713,732709138.8198768,913410430.0752562,279500534.05070704,602428693.6385444,903918935.1374689,424602398.4331264,375934981.2193726,786245844.6566361,1342806245.0242364,1016668103.3132392,1531346440.6525445,1118894222.3940778,712975362.0395035,575249657.8518506
